diffFlux,Energy,type
9.32796979e+19,1.9821888,FF Flux
9.26517356e+19,1.9921948,FF Flux
9.20266553e+19,2.0022008,FF Flux
9.1404474e+19,2.0122068,FF Flux
9.07852077e+19,2.0222128,FF Flux
9.01688715e+19,2.0322188,FF Flux
8.95554796e+19,2.0422248,FF Flux
8.89450453e+19,2.0522308,FF Flux
8.83375813e+19,2.0622368,FF Flux
8.77330992e+19,2.0722428,FF Flux
8.713161e+19,2.0822488,FF Flux
8.65331239e+19,2.0922548,FF Flux
8.59376503e+19,2.1022608,FF Flux
8.53451981e+19,2.1122668,FF Flux
8.47557751e+19,2.1222728,FF Flux
8.41693887e+19,2.1322789,FF Flux
8.35860457e+19,2.1422849,FF Flux
8.30057519e+19,2.1522909,FF Flux
8.24285129e+19,2.1622969,FF Flux
8.18543334e+19,2.1723029,FF Flux
8.12832175e+19,2.1823089,FF Flux
8.07151688e+19,2.1923149,FF Flux
8.01501904e+19,2.2023209,FF Flux
7.95882847e+19,2.2123269,FF Flux
7.90294537e+19,2.2223329,FF Flux
7.84736987e+19,2.2323389,FF Flux
7.79210208e+19,2.2423449,FF Flux
7.73714203e+19,2.2523509,FF Flux
7.6824897e+19,2.2623569,FF Flux
7.62814506e+19,2.2723629,FF Flux
7.574108e+19,2.2823689,FF Flux
7.52037838e+19,2.2923749,FF Flux
7.46695602e+19,2.3023809,FF Flux
7.41384068e+19,2.3123869,FF Flux
7.3610321e+19,2.3223929,FF Flux
7.30852998e+19,2.3323989,FF Flux
7.25633396e+19,2.3424049,FF Flux
7.20444368e+19,2.3524109,FF Flux
7.1528587e+19,2.3624169,FF Flux
7.10157859e+19,2.3724229,FF Flux
7.05060285e+19,2.382429,FF Flux
6.99993096e+19,2.392435,FF Flux
6.94956238e+19,2.402441,FF Flux
6.89949653e+19,2.412447,FF Flux
6.84973279e+19,2.422453,FF Flux
6.80027052e+19,2.432459,FF Flux
6.75110906e+19,2.442465,FF Flux
6.70224771e+19,2.452471,FF Flux
6.65368575e+19,2.462477,FF Flux
6.60542243e+19,2.472483,FF Flux
6.55745698e+19,2.482489,FF Flux
6.50978861e+19,2.492495,FF Flux
6.4624165e+19,2.502501,FF Flux
6.41533981e+19,2.512507,FF Flux
6.36855767e+19,2.522513,FF Flux
6.3220692e+19,2.532519,FF Flux
6.2758735e+19,2.542525,FF Flux
6.22996964e+19,2.552531,FF Flux
6.18435669e+19,2.562537,FF Flux
6.13903368e+19,2.572543,FF Flux
6.09399964e+19,2.582549,FF Flux
6.04925357e+19,2.592555,FF Flux
6.00479446e+19,2.602561,FF Flux
5.96062128e+19,2.612567,FF Flux
5.916733e+19,2.622573,FF Flux
5.87312856e+19,2.6325791,FF Flux
5.82980688e+19,2.6425851,FF Flux
5.78676689e+19,2.6525911,FF Flux
5.74400748e+19,2.6625971,FF Flux
5.70152756e+19,2.6726031,FF Flux
5.65932599e+19,2.6826091,FF Flux
5.61740166e+19,2.6926151,FF Flux
5.5757534e+19,2.7026211,FF Flux
5.53438008e+19,2.7126271,FF Flux
5.49328053e+19,2.7226331,FF Flux
5.45245357e+19,2.7326391,FF Flux
5.41189802e+19,2.7426451,FF Flux
5.3716127e+19,2.7526511,FF Flux
5.3315964e+19,2.7626571,FF Flux
5.29184792e+19,2.7726631,FF Flux
5.25236603e+19,2.7826691,FF Flux
5.21314954e+19,2.7926751,FF Flux
5.17419719e+19,2.8026811,FF Flux
5.13550776e+19,2.8126871,FF Flux
5.09708001e+19,2.8226931,FF Flux
5.05891269e+19,2.8326991,FF Flux
5.02100455e+19,2.8427051,FF Flux
4.98335434e+19,2.8527111,FF Flux
4.94596078e+19,2.8627171,FF Flux
4.90882263e+19,2.8727231,FF Flux
4.8719386e+19,2.8827292,FF Flux
4.83530743e+19,2.8927352,FF Flux
4.79892783e+19,2.9027412,FF Flux
4.76279853e+19,2.9127472,FF Flux
4.72691824e+19,2.9227532,FF Flux
4.69128568e+19,2.9327592,FF Flux
4.65589956e+19,2.9427652,FF Flux
4.6207586e+19,2.9527712,FF Flux
4.58586149e+19,2.9627772,FF Flux
4.55120694e+19,2.9727832,FF Flux
4.51679366e+19,2.9827892,FF Flux
4.48262036e+19,2.9927952,FF Flux
4.44868573e+19,3.0028012,FF Flux
4.41498848e+19,3.0128072,FF Flux
4.38152731e+19,3.0228132,FF Flux
4.34830092e+19,3.0328192,FF Flux
4.31530801e+19,3.0428252,FF Flux
4.28254729e+19,3.0528312,FF Flux
4.25001744e+19,3.0628372,FF Flux
4.21771719e+19,3.0728432,FF Flux
4.18564522e+19,3.0828492,FF Flux
4.15380024e+19,3.0928552,FF Flux
4.12218096e+19,3.1028612,FF Flux
4.09078608e+19,3.1128672,FF Flux
4.0596143e+19,3.1228732,FF Flux
4.02866434e+19,3.1328793,FF Flux
3.99793491e+19,3.1428853,FF Flux
3.96742471e+19,3.1528913,FF Flux
3.93713246e+19,3.1628973,FF Flux
3.90705688e+19,3.1729033,FF Flux
3.87719668e+19,3.1829093,FF Flux
3.84755058e+19,3.1929153,FF Flux
3.8181173e+19,3.2029213,FF Flux
3.78889557e+19,3.2129273,FF Flux
3.75988412e+19,3.2229333,FF Flux
3.73108167e+19,3.2329393,FF Flux
3.70248697e+19,3.2429453,FF Flux
3.67409873e+19,3.2529513,FF Flux
3.64591571e+19,3.2629573,FF Flux
3.61793665e+19,3.2729633,FF Flux
3.59016029e+19,3.2829693,FF Flux
3.56258538e+19,3.2929753,FF Flux
3.53521067e+19,3.3029813,FF Flux
3.50803492e+19,3.3129873,FF Flux
3.48105688e+19,3.3229933,FF Flux
3.45427533e+19,3.3329993,FF Flux
3.42768903e+19,3.3430053,FF Flux
3.40129675e+19,3.3530113,FF Flux
3.37509726e+19,3.3630173,FF Flux
3.34908934e+19,3.3730233,FF Flux
3.32327179e+19,3.3830294,FF Flux
3.29764337e+19,3.3930354,FF Flux
3.2722029e+19,3.4030414,FF Flux
3.24694916e+19,3.4130474,FF Flux
3.22188094e+19,3.4230534,FF Flux
3.19699707e+19,3.4330594,FF Flux
3.17229634e+19,3.4430654,FF Flux
3.14777758e+19,3.4530714,FF Flux
3.12343959e+19,3.4630774,FF Flux
3.09928121e+19,3.4730834,FF Flux
3.07530125e+19,3.4830894,FF Flux
3.05149856e+19,3.4930954,FF Flux
3.02787197e+19,3.5031014,FF Flux
3.00442032e+19,3.5131074,FF Flux
2.98114246e+19,3.5231134,FF Flux
2.95803724e+19,3.5331194,FF Flux
2.93510352e+19,3.5431254,FF Flux
2.91234016e+19,3.5531314,FF Flux
2.88974602e+19,3.5631374,FF Flux
2.86731999e+19,3.5731434,FF Flux
2.84506093e+19,3.5831494,FF Flux
2.82296773e+19,3.5931554,FF Flux
2.80103928e+19,3.6031614,FF Flux
2.77927446e+19,3.6131674,FF Flux
2.75767218e+19,3.6231734,FF Flux
2.73623134e+19,3.6331795,FF Flux
2.71495085e+19,3.6431855,FF Flux
2.69382961e+19,3.6531915,FF Flux
2.67286656e+19,3.6631975,FF Flux
2.65206061e+19,3.6732035,FF Flux
2.63141069e+19,3.6832095,FF Flux
2.61091573e+19,3.6932155,FF Flux
2.59057469e+19,3.7032215,FF Flux
2.5703865e+19,3.7132275,FF Flux
2.5503501e+19,3.7232335,FF Flux
2.53046447e+19,3.7332395,FF Flux
2.51072856e+19,3.7432455,FF Flux
2.49114134e+19,3.7532515,FF Flux
2.47170177e+19,3.7632575,FF Flux
2.45240884e+19,3.7732635,FF Flux
2.43326154e+19,3.7832695,FF Flux
2.41425884e+19,3.7932755,FF Flux
2.39539974e+19,3.8032815,FF Flux
2.37668324e+19,3.8132875,FF Flux
2.35810836e+19,3.8232935,FF Flux
2.33967408e+19,3.8332995,FF Flux
2.32137944e+19,3.8433055,FF Flux
2.30322346e+19,3.8533115,FF Flux
2.28520515e+19,3.8633175,FF Flux
2.26732356e+19,3.8733235,FF Flux
2.24957771e+19,3.8833296,FF Flux
2.23196666e+19,3.8933356,FF Flux
2.21448944e+19,3.9033416,FF Flux
2.19714512e+19,3.9133476,FF Flux
2.17993276e+19,3.9233536,FF Flux
2.16285141e+19,3.9333596,FF Flux
2.14590015e+19,3.9433656,FF Flux
2.12907805e+19,3.9533716,FF Flux
2.11238419e+19,3.9633776,FF Flux
2.09581766e+19,3.9733836,FF Flux
2.07937755e+19,3.9833896,FF Flux
2.06306296e+19,3.9933956,FF Flux
2.04687299e+19,4.0034016,FF Flux
2.03080675e+19,4.0134076,FF Flux
2.01486334e+19,4.0234136,FF Flux
1.99904189e+19,4.0334196,FF Flux
1.98334153e+19,4.0434256,FF Flux
1.96776137e+19,4.0534316,FF Flux
1.95230055e+19,4.0634376,FF Flux
1.93695822e+19,4.0734436,FF Flux
1.92173352e+19,4.0834496,FF Flux
1.90662559e+19,4.0934556,FF Flux
1.8916336e+19,4.1034616,FF Flux
1.87675669e+19,4.1134676,FF Flux
1.86199405e+19,4.1234736,FF Flux
1.84734483e+19,4.1334797,FF Flux
1.83280821e+19,4.1434857,FF Flux
1.81838338e+19,4.1534917,FF Flux
1.80406952e+19,4.1634977,FF Flux
1.78986583e+19,4.1735037,FF Flux
1.77577149e+19,4.1835097,FF Flux
1.7617857e+19,4.1935157,FF Flux
1.74790769e+19,4.2035217,FF Flux
1.73413665e+19,4.2135277,FF Flux
1.72047181e+19,4.2235337,FF Flux
1.70691237e+19,4.2335397,FF Flux
1.69345759e+19,4.2435457,FF Flux
1.68010667e+19,4.2535517,FF Flux
1.66685886e+19,4.2635577,FF Flux
1.65371341e+19,4.2735637,FF Flux
1.64066955e+19,4.2835697,FF Flux
1.62772653e+19,4.2935757,FF Flux
1.61488363e+19,4.3035817,FF Flux
1.60214008e+19,4.3135877,FF Flux
1.58949517e+19,4.3235937,FF Flux
1.57694816e+19,4.3335997,FF Flux
1.56449832e+19,4.3436057,FF Flux
1.55214494e+19,4.3536117,FF Flux
1.53988731e+19,4.3636177,FF Flux
1.5277247e+19,4.3736237,FF Flux
1.51565642e+19,4.3836298,FF Flux
1.50368176e+19,4.3936358,FF Flux
1.49180004e+19,4.4036418,FF Flux
1.48001055e+19,4.4136478,FF Flux
1.4683126e+19,4.4236538,FF Flux
1.45670553e+19,4.4336598,FF Flux
1.44518864e+19,4.4436658,FF Flux
1.43376127e+19,4.4536718,FF Flux
1.42242275e+19,4.4636778,FF Flux
1.41117241e+19,4.4736838,FF Flux
1.4000096e+19,4.4836898,FF Flux
1.38893365e+19,4.4936958,FF Flux
1.37794392e+19,4.5037018,FF Flux
1.36703976e+19,4.5137078,FF Flux
1.35622054e+19,4.5237138,FF Flux
1.3454856e+19,4.5337198,FF Flux
1.33483432e+19,4.5437258,FF Flux
1.32426607e+19,4.5537318,FF Flux
1.31378023e+19,4.5637378,FF Flux
1.30337617e+19,4.5737438,FF Flux
1.29305329e+19,4.5837498,FF Flux
1.28281096e+19,4.5937558,FF Flux
1.27264858e+19,4.6037618,FF Flux
1.26256554e+19,4.6137678,FF Flux
1.25256126e+19,4.6237738,FF Flux
1.24263513e+19,4.6337799,FF Flux
1.23278656e+19,4.6437859,FF Flux
1.22301497e+19,4.6537919,FF Flux
1.21331977e+19,4.6637979,FF Flux
1.20370039e+19,4.6738039,FF Flux
1.19415624e+19,4.6838099,FF Flux
1.18468677e+19,4.6938159,FF Flux
1.17529141e+19,4.7038219,FF Flux
1.16596958e+19,4.7138279,FF Flux
1.15672074e+19,4.7238339,FF Flux
1.14754432e+19,4.7338399,FF Flux
1.13843979e+19,4.7438459,FF Flux
1.12940659e+19,4.7538519,FF Flux
1.12044417e+19,4.7638579,FF Flux
1.11155201e+19,4.7738639,FF Flux
1.10272956e+19,4.7838699,FF Flux
1.0939763e+19,4.7938759,FF Flux
1.08529169e+19,4.8038819,FF Flux
1.07667522e+19,4.8138879,FF Flux
1.06812635e+19,4.8238939,FF Flux
1.05964459e+19,4.8338999,FF Flux
1.05122941e+19,4.8439059,FF Flux
1.0428803e+19,4.8539119,FF Flux
1.03459677e+19,4.8639179,FF Flux
1.0263783e+19,4.8739239,FF Flux
1.0182244e+19,4.88393,FF Flux
1.01013458e+19,4.893936,FF Flux
1.00210834e+19,4.903942,FF Flux
9.94145204e+18,4.913948,FF Flux
9.86244678e+18,4.923954,FF Flux
9.78406287e+18,4.93396,FF Flux
9.70629552e+18,4.943966,FF Flux
9.62914e+18,4.953972,FF Flux
9.55259162e+18,4.963978,FF Flux
9.47664571e+18,4.973984,FF Flux
9.40129764e+18,4.98399,FF Flux
9.3265428e+18,4.993996,FF Flux
9.25237664e+18,5.004002,FF Flux
9.17879463e+18,5.014008,FF Flux
9.10579226e+18,5.024014,FF Flux
9.03336508e+18,5.03402,FF Flux
8.96150864e+18,5.044026,FF Flux
8.89021856e+18,5.054032,FF Flux
8.81949046e+18,5.064038,FF Flux
8.74932e+18,5.074044,FF Flux
8.67970289e+18,5.08405,FF Flux
8.61063485e+18,5.094056,FF Flux
8.54211163e+18,5.104062,FF Flux
8.47412904e+18,5.114068,FF Flux
8.40668289e+18,5.124074,FF Flux
8.33976903e+18,5.1340801,FF Flux
8.27338335e+18,5.1440861,FF Flux
8.20752176e+18,5.1540921,FF Flux
8.1421802e+18,5.1640981,FF Flux
8.07735465e+18,5.1741041,FF Flux
8.0130411e+18,5.1841101,FF Flux
7.9492356e+18,5.1941161,FF Flux
7.8859342e+18,5.2041221,FF Flux
7.823133e+18,5.2141281,FF Flux
7.76082811e+18,5.2241341,FF Flux
7.69901569e+18,5.2341401,FF Flux
7.63769191e+18,5.2441461,FF Flux
7.57685298e+18,5.2541521,FF Flux
7.51649514e+18,5.2641581,FF Flux
7.45661464e+18,5.2741641,FF Flux
7.39720778e+18,5.2841701,FF Flux
7.33827087e+18,5.2941761,FF Flux
7.27980026e+18,5.3041821,FF Flux
7.22179233e+18,5.3141881,FF Flux
7.16424347e+18,5.3241941,FF Flux
7.10715011e+18,5.3342001,FF Flux
7.05050871e+18,5.3442061,FF Flux
6.99431574e+18,5.3542121,FF Flux
6.93856772e+18,5.3642181,FF Flux
6.88326116e+18,5.3742241,FF Flux
6.82839265e+18,5.3842302,FF Flux
6.77395875e+18,5.3942362,FF Flux
6.71995608e+18,5.4042422,FF Flux
6.66638127e+18,5.4142482,FF Flux
6.613231e+18,5.4242542,FF Flux
6.56050193e+18,5.4342602,FF Flux
6.5081908e+18,5.4442662,FF Flux
6.45629432e+18,5.4542722,FF Flux
6.40480926e+18,5.4642782,FF Flux
6.35373242e+18,5.4742842,FF Flux
6.30306059e+18,5.4842902,FF Flux
6.25279061e+18,5.4942962,FF Flux
6.20291934e+18,5.5043022,FF Flux
6.15344366e+18,5.5143082,FF Flux
6.10436048e+18,5.5243142,FF Flux
6.05566672e+18,5.5343202,FF Flux
6.00735934e+18,5.5443262,FF Flux
5.9594353e+18,5.5543322,FF Flux
5.91189162e+18,5.5643382,FF Flux
5.86472531e+18,5.5743442,FF Flux
5.81793342e+18,5.5843502,FF Flux
5.771513e+18,5.5943562,FF Flux
5.72546115e+18,5.6043622,FF Flux
5.67977498e+18,5.6143682,FF Flux
5.63445162e+18,5.6243742,FF Flux
5.58948822e+18,5.6343803,FF Flux
5.54488197e+18,5.6443863,FF Flux
5.50063006e+18,5.6543923,FF Flux
5.4567297e+18,5.6643983,FF Flux
5.41317814e+18,5.6744043,FF Flux
5.36997264e+18,5.6844103,FF Flux
5.32711048e+18,5.6944163,FF Flux
5.28458896e+18,5.7044223,FF Flux
5.24240541e+18,5.7144283,FF Flux
5.20055718e+18,5.7244343,FF Flux
5.15904162e+18,5.7344403,FF Flux
5.11785612e+18,5.7444463,FF Flux
5.07699808e+18,5.7544523,FF Flux
5.03646494e+18,5.7644583,FF Flux
4.99625412e+18,5.7744643,FF Flux
4.95636311e+18,5.7844703,FF Flux
4.91678937e+18,5.7944763,FF Flux
4.87753042e+18,5.8044823,FF Flux
4.83858378e+18,5.8144883,FF Flux
4.79994698e+18,5.8244943,FF Flux
4.76161759e+18,5.8345003,FF Flux
4.72359318e+18,5.8445063,FF Flux
4.68587135e+18,5.8545123,FF Flux
4.64844972e+18,5.8645183,FF Flux
4.61132592e+18,5.8745243,FF Flux
4.57449761e+18,5.8845304,FF Flux
4.53796245e+18,5.8945364,FF Flux
4.50171813e+18,5.9045424,FF Flux
4.46576236e+18,5.9145484,FF Flux
4.43009286e+18,5.9245544,FF Flux
4.39470738e+18,5.9345604,FF Flux
4.35960367e+18,5.9445664,FF Flux
4.32477951e+18,5.9545724,FF Flux
4.29023269e+18,5.9645784,FF Flux
4.25596102e+18,5.9745844,FF Flux
4.22196234e+18,5.9845904,FF Flux
4.18823447e+18,5.9945964,FF Flux
4.1547753e+18,6.0046024,FF Flux
4.12158268e+18,6.0146084,FF Flux
4.08865453e+18,6.0246144,FF Flux
4.05598873e+18,6.0346204,FF Flux
4.02358324e+18,6.0446264,FF Flux
3.99143597e+18,6.0546324,FF Flux
3.95954491e+18,6.0646384,FF Flux
3.92790801e+18,6.0746444,FF Flux
3.89652327e+18,6.0846504,FF Flux
3.86538869e+18,6.0946564,FF Flux
3.8345023e+18,6.1046624,FF Flux
3.80386212e+18,6.1146684,FF Flux
3.77346623e+18,6.1246744,FF Flux
3.74331267e+18,6.1346805,FF Flux
3.71339953e+18,6.1446865,FF Flux
3.68372491e+18,6.1546925,FF Flux
3.65428693e+18,6.1646985,FF Flux
3.62508369e+18,6.1747045,FF Flux
3.59611336e+18,6.1847105,FF Flux
3.56737408e+18,6.1947165,FF Flux
3.53886402e+18,6.2047225,FF Flux
3.51058137e+18,6.2147285,FF Flux
3.48252432e+18,6.2247345,FF Flux
3.45469109e+18,6.2347405,FF Flux
3.42707991e+18,6.2447465,FF Flux
3.399689e+18,6.2547525,FF Flux
3.37251663e+18,6.2647585,FF Flux
3.34556107e+18,6.2747645,FF Flux
3.31882059e+18,6.2847705,FF Flux
3.29229349e+18,6.2947765,FF Flux
3.26597808e+18,6.3047825,FF Flux
3.23987268e+18,6.3147885,FF Flux
3.21397562e+18,6.3247945,FF Flux
3.18828524e+18,6.3348005,FF Flux
3.16279992e+18,6.3448065,FF Flux
3.13751801e+18,6.3548125,FF Flux
3.11243792e+18,6.3648185,FF Flux
3.08755802e+18,6.3748245,FF Flux
3.06287675e+18,6.3848306,FF Flux
3.03839251e+18,6.3948366,FF Flux
3.01410375e+18,6.4048426,FF Flux
2.99000891e+18,6.4148486,FF Flux
2.96610645e+18,6.4248546,FF Flux
2.94239484e+18,6.4348606,FF Flux
2.91887257e+18,6.4448666,FF Flux
2.89553814e+18,6.4548726,FF Flux
2.87239005e+18,6.4648786,FF Flux
2.84942681e+18,6.4748846,FF Flux
2.82664697e+18,6.4848906,FF Flux
2.80404906e+18,6.4948966,FF Flux
2.78163164e+18,6.5049026,FF Flux
2.75939327e+18,6.5149086,FF Flux
2.73733254e+18,6.5249146,FF Flux
2.71544801e+18,6.5349206,FF Flux
2.69373831e+18,6.5449266,FF Flux
2.67220203e+18,6.5549326,FF Flux
2.6508378e+18,6.5649386,FF Flux
2.62964424e+18,6.5749446,FF Flux
2.60862001e+18,6.5849506,FF Flux
2.58776374e+18,6.5949566,FF Flux
2.56707412e+18,6.6049626,FF Flux
2.54654981e+18,6.6149686,FF Flux
2.52618949e+18,6.6249746,FF Flux
2.50599186e+18,6.6349807,FF Flux
2.48595563e+18,6.6449867,FF Flux
2.46607951e+18,6.6549927,FF Flux
2.44636223e+18,6.6649987,FF Flux
2.42680251e+18,6.6750047,FF Flux
2.40739912e+18,6.6850107,FF Flux
2.3881508e+18,6.6950167,FF Flux
2.36905632e+18,6.7050227,FF Flux
2.35011445e+18,6.7150287,FF Flux
2.33132398e+18,6.7250347,FF Flux
2.3126837e+18,6.7350407,FF Flux
2.29419241e+18,6.7450467,FF Flux
2.27584894e+18,6.7550527,FF Flux
2.25765209e+18,6.7650587,FF Flux
2.23960071e+18,6.7750647,FF Flux
2.22169363e+18,6.7850707,FF Flux
2.20392971e+18,6.7950767,FF Flux
2.1863078e+18,6.8050827,FF Flux
2.16882677e+18,6.8150887,FF Flux
2.1514855e+18,6.8250947,FF Flux
2.13428288e+18,6.8351007,FF Flux
2.11721779e+18,6.8451067,FF Flux
2.10028915e+18,6.8551127,FF Flux
2.08349587e+18,6.8651187,FF Flux
2.06683686e+18,6.8751247,FF Flux
2.05031105e+18,6.8851308,FF Flux
2.03391739e+18,6.8951368,FF Flux
2.01765482e+18,6.9051428,FF Flux
2.00152229e+18,6.9151488,FF Flux
1.98551878e+18,6.9251548,FF Flux
1.96964323e+18,6.9351608,FF Flux
1.95389465e+18,6.9451668,FF Flux
1.93827201e+18,6.9551728,FF Flux
1.92277431e+18,6.9651788,FF Flux
1.90740056e+18,6.9751848,FF Flux
1.89214976e+18,6.9851908,FF Flux
1.87702093e+18,6.9951968,FF Flux
1.8620131e+18,7.0052028,FF Flux
1.84712531e+18,7.0152088,FF Flux
1.83235659e+18,7.0252148,FF Flux
1.817706e+18,7.0352208,FF Flux
1.80317259e+18,7.0452268,FF Flux
1.78875543e+18,7.0552328,FF Flux
1.7744536e+18,7.0652388,FF Flux
1.76026616e+18,7.0752448,FF Flux
1.7461922e+18,7.0852508,FF Flux
1.73223083e+18,7.0952568,FF Flux
1.71838114e+18,7.1052628,FF Flux
1.70464224e+18,7.1152688,FF Flux
1.69101325e+18,7.1252748,FF Flux
1.67749328e+18,7.1352809,FF Flux
1.66408147e+18,7.1452869,FF Flux
1.65077695e+18,7.1552929,FF Flux
1.63757887e+18,7.1652989,FF Flux
1.62448638e+18,7.1753049,FF Flux
1.61149862e+18,7.1853109,FF Flux
1.59861478e+18,7.1953169,FF Flux
1.58583401e+18,7.2053229,FF Flux
1.5731555e+18,7.2153289,FF Flux
1.56057842e+18,7.2253349,FF Flux
1.54810196e+18,7.2353409,FF Flux
1.53572533e+18,7.2453469,FF Flux
1.52344772e+18,7.2553529,FF Flux
1.51126835e+18,7.2653589,FF Flux
1.49918642e+18,7.2753649,FF Flux
1.48720117e+18,7.2853709,FF Flux
1.47531181e+18,7.2953769,FF Flux
1.46351758e+18,7.3053829,FF Flux
1.45181772e+18,7.3153889,FF Flux
1.44021148e+18,7.3253949,FF Flux
1.42869811e+18,7.3354009,FF Flux
1.41727686e+18,7.3454069,FF Flux
1.405947e+18,7.3554129,FF Flux
1.3947078e+18,7.3654189,FF Flux
1.38355853e+18,7.3754249,FF Flux
1.37249848e+18,7.385431,FF Flux
1.36152693e+18,7.395437,FF Flux
1.35064318e+18,7.405443,FF Flux
1.33984652e+18,7.415449,FF Flux
1.32913625e+18,7.425455,FF Flux
1.31851169e+18,7.435461,FF Flux
1.30797215e+18,7.445467,FF Flux
1.29751695e+18,7.455473,FF Flux
1.28714542e+18,7.465479,FF Flux
1.27685688e+18,7.475485,FF Flux
1.26665068e+18,7.485491,FF Flux
1.25652615e+18,7.495497,FF Flux
1.24648264e+18,7.505503,FF Flux
1.2365195e+18,7.515509,FF Flux
1.2266361e+18,7.525515,FF Flux
1.21683179e+18,7.535521,FF Flux
1.20710594e+18,7.545527,FF Flux
1.19745792e+18,7.555533,FF Flux
1.18788712e+18,7.565539,FF Flux
1.1783929e+18,7.575545,FF Flux
1.16897467e+18,7.585551,FF Flux
1.15963181e+18,7.595557,FF Flux
1.15036371e+18,7.605563,FF Flux
1.14116979e+18,7.615569,FF Flux
1.13204945e+18,7.6255751,FF Flux
1.12300209e+18,7.6355811,FF Flux
1.11402714e+18,7.6455871,FF Flux
1.10512402e+18,7.6555931,FF Flux
1.09629214e+18,7.6655991,FF Flux
1.08753095e+18,7.6756051,FF Flux
1.07883987e+18,7.6856111,FF Flux
1.07021835e+18,7.6956171,FF Flux
1.06166582e+18,7.7056231,FF Flux
1.05318174e+18,7.7156291,FF Flux
1.04476556e+18,7.7256351,FF Flux
1.03641673e+18,7.7356411,FF Flux
1.02813472e+18,7.7456471,FF Flux
1.01991899e+18,7.7556531,FF Flux
1.011769e+18,7.7656591,FF Flux
1.00368425e+18,7.7756651,FF Flux
9.95664191e+17,7.7856711,FF Flux
9.8770832e+17,7.7956771,FF Flux
9.79816118e+17,7.8056831,FF Flux
9.71987078e+17,7.8156891,FF Flux
9.64220693e+17,7.8256951,FF Flux
9.56516461e+17,7.8357011,FF Flux
9.48873886e+17,7.8457071,FF Flux
9.41292474e+17,7.8557131,FF Flux
9.33771734e+17,7.8657191,FF Flux
9.26311182e+17,7.8757252,FF Flux
9.18910336e+17,7.8857312,FF Flux
9.11568717e+17,7.8957372,FF Flux
9.04285851e+17,7.9057432,FF Flux
8.97061269e+17,7.9157492,FF Flux
8.89894503e+17,7.9257552,FF Flux
8.82785091e+17,7.9357612,FF Flux
8.75732573e+17,7.9457672,FF Flux
8.68736494e+17,7.9557732,FF Flux
8.61796403e+17,7.9657792,FF Flux
8.5491185e+17,7.9757852,FF Flux
8.48082391e+17,7.9857912,FF Flux
8.41307586e+17,7.9957972,FF Flux
8.34586996e+17,8.0058032,FF Flux
8.27920187e+17,8.0158092,FF Flux
8.21306729e+17,8.0258152,FF Flux
8.14746194e+17,8.0358212,FF Flux
8.08238159e+17,8.0458272,FF Flux
8.01782204e+17,8.0558332,FF Flux
7.95377911e+17,8.0658392,FF Flux
7.89024867e+17,8.0758452,FF Flux
7.82722661e+17,8.0858512,FF Flux
7.76470886e+17,8.0958572,FF Flux
7.70269138e+17,8.1058632,FF Flux
7.64117017e+17,8.1158692,FF Flux
7.58014126e+17,8.1258753,FF Flux
7.51960069e+17,8.1358813,FF Flux
7.45954457e+17,8.1458873,FF Flux
7.399969e+17,8.1558933,FF Flux
7.34087015e+17,8.1658993,FF Flux
7.28224419e+17,8.1759053,FF Flux
7.22408734e+17,8.1859113,FF Flux
7.16639584e+17,8.1959173,FF Flux
7.10916596e+17,8.2059233,FF Flux
7.05239401e+17,8.2159293,FF Flux
6.99607631e+17,8.2259353,FF Flux
6.94020924e+17,8.2359413,FF Flux
6.88478918e+17,8.2459473,FF Flux
6.82981255e+17,8.2559533,FF Flux
6.77527579e+17,8.2659593,FF Flux
6.7211754e+17,8.2759653,FF Flux
6.66750787e+17,8.2859713,FF Flux
6.61426973e+17,8.2959773,FF Flux
6.56145755e+17,8.3059833,FF Flux
6.50906791e+17,8.3159893,FF Flux
6.45709743e+17,8.3259953,FF Flux
6.40554275e+17,8.3360013,FF Flux
6.35440055e+17,8.3460073,FF Flux
6.30366751e+17,8.3560133,FF Flux
6.25334036e+17,8.3660193,FF Flux
6.20341586e+17,8.3760254,FF Flux
6.15389077e+17,8.3860314,FF Flux
6.10476189e+17,8.3960374,FF Flux
6.05602606e+17,8.4060434,FF Flux
6.00768011e+17,8.4160494,FF Flux
5.95972094e+17,8.4260554,FF Flux
5.91214545e+17,8.4360614,FF Flux
5.86495055e+17,8.4460674,FF Flux
5.8181332e+17,8.4560734,FF Flux
5.77169038e+17,8.4660794,FF Flux
5.72561908e+17,8.4760854,FF Flux
5.67991634e+17,8.4860914,FF Flux
5.63457919e+17,8.4960974,FF Flux
5.58960472e+17,8.5061034,FF Flux
5.54499001e+17,8.5161094,FF Flux
5.50073218e+17,8.5261154,FF Flux
5.45682838e+17,8.5361214,FF Flux
5.41327576e+17,8.5461274,FF Flux
5.37007152e+17,8.5561334,FF Flux
5.32721287e+17,8.5661394,FF Flux
5.28469703e+17,8.5761454,FF Flux
5.24252126e+17,8.5861514,FF Flux
5.20068284e+17,8.5961574,FF Flux
5.15917906e+17,8.6061634,FF Flux
5.11800725e+17,8.6161694,FF Flux
5.07716474e+17,8.6261755,FF Flux
5.0366489e+17,8.6361815,FF Flux
4.99645711e+17,8.6461875,FF Flux
4.95658677e+17,8.6561935,FF Flux
4.91703531e+17,8.6661995,FF Flux
4.87780018e+17,8.6762055,FF Flux
